#Q^2(GeV^2)  rEp = 0.80 fm     rEp = 0.80 fm     rEp = 0.80 fm  rEp = 0.81 fm     rEp = 0.81 fm     rEp = 0.81 fm   rEp = 0.82 fm     rEp = 0.82 fm     rEp = 0.82 fm   rEp = 0.83 fm     rEp = 0.83 fm     rEp = 0.83 fm  rEp = 0.84 fm     rEp = 0.84 fm     rEp = 0.84 fm  rEp = 0.85 fm     rEp = 0.85 fm     rEp = 0.85 fm   rEp = 0.86 fm     rEp = 0.86 fm     rEp = 0.86 fm   rEp = 0.87 fm     rEp = 0.87 fm     rEp = 0.87 fm     rEp = 0.88 fm     rEp = 0.88 fm     rEp = 0.88 fm       rEp = 0.89 fm     rEp = 0.89 fm     rEp = 0.89 fm   rEp = 0.90 fm     rEp = 0.90 fm     rEp = 0.90 fm   rEp = 0.91 fm     rEp = 0.91 fm     rEp = 0.91    rEp = 0.92 fm     rEp = 0.92 fm     rEp = 0.92 fm
#       MeffGeV = 1.45 GeV    MeffGeV = 1 GeV   MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV     MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV    MeffGeV = 1.45 GeV    MeffGeV = 1 GeV     MeffGeV = 2 GeV
0.	1.0000000000000007	1.0000000000000004	1.0000000000000002	1.0000000000000002	0.9999999999999998	0.9999999999999993	1.0000000000000002	1.0000000000000004	0.9999999999999998	1.0000000000000007	1.0000000000000002	1.0000000000000002	0.9999999999999998	1.0000000000000002	0.9999999999999996	1.0000000000000007	1.0000000000000002	1.0000000000000004	1.0000000000000009	1.0000000000000007	1.	1.0000000000000007	1.0000000000000004	1.0000000000000004	1.000000000000001	1.0000000000000009	1.0000000000000004	1.0000000000000007	1.0000000000000009	1.0000000000000004	1.0000000000000007	1.0000000000000009	1.0000000000000004	1.000000000000001	1.0000000000000009	1.0000000000000002	1.0000000000000007	1.0000000000000007	1.0000000000000004
0.01	0.9732387246098697	0.9732533887167434	0.9732330655465644	0.9725641436020407	0.9725810363187233	0.9725576244901759	0.971881182705916	0.9719003317170019	0.971873792861659	0.9711898419214953	0.9712112749115775	0.9711815706610127	0.9704901212487786	0.9705138659024519	0.9704809578882374	0.9697820206877656	0.9698081046896236	0.969771954543333	0.9690655402384574	0.969093991273094	0.9690545606263004	0.968340679900852	0.9683715256528611	0.9683287761371375	0.9676074396749523	0.9676407078289276	0.9675946010758467	0.9668658195607545	0.9669015378012908	0.9668520354424253	0.9661158195582622	0.9661540155699525	0.9661010792368763	0.9653574396674738	0.9653981411349121	0.9653417324591977	0.9645906798883881	0.9646339144961683	0.9645739951093895
0.02	0.9478302365107893	0.947886700904607	0.947808233925804	0.9465133999639632	0.9465784456578905	0.9464880534878601	0.9451802051991638	0.9452539387932029	0.9451514732929234	0.9438306522163913	0.9439131803105429	0.9437984933409926	0.9424647410156461	0.9425561702099117	0.9424291136320697	0.9410824715969279	0.9411829084913093	0.9410433341661533	0.9396838439602371	0.9397933951547354	0.9396411549432444	0.9382688581055725	0.9383876302001889	0.9382225759633411	0.9368375140329357	0.9369656136276721	0.9367875972264457	0.9353898117423243	0.9355273454371821	0.9353362187325569	0.933925751233742	0.9340728256287216	0.9338684404816755	0.9324453325071862	0.9326020542022898	0.9323842624738006	0.9309485555626562	0.9311150311578846	0.9308836847089321
0.03	0.9236508667659642	0.9237732737377093	0.923602715739831	0.921722193450238	0.9218632034900252	0.9216667245662846	0.9197695614597832	0.9199294056616245	0.9197066838129435	0.9177929707945978	0.9179718802525065	0.9177225934798059	0.9157924214546835	0.9159906272626728	0.9157144535668733	0.9137679134400396	0.9139856466921221	0.9136822640741449	0.9117194467506664	0.911956938540855	0.9116260250016208	0.9096470213865626	0.909904502808871	0.9095457363493007	0.9075506373477309	0.9078283394961715	0.9074413981171865	0.9054302946341684	0.905728448602754	0.9053130103052751	0.9032859932458772	0.9036048301286209	0.9031605729135685	0.9011177331828564	0.9014574840737708	0.9009840859420668	0.8989255144451052	0.8992864104382035	0.8987835493907685
0.04	0.9005964106193831	0.9008062516862123	0.9005131019489234	0.8980845617290456	0.8983262938523109	0.8979885920406483	0.8955415097469044	0.8958155290887984	0.8954327217608429	0.8929672546729566	0.8932739573956698	0.892845491109505	0.8903617965072035	0.8907015787729289	0.8902269000866365	0.8877251352496454	0.8880983932205739	0.8875769486922365	0.8850572709002817	0.8854644007386054	0.8848956369263052	0.8823582034591122	0.882799601327023	0.8821829647888422	0.8796279329261383	0.8801039949858278	0.8794389322798488	0.8768664593013578	0.8773775817150178	0.8766635393993227	0.8740737825847726	0.8746203615145947	0.8738567861472657	0.8712499027763818	0.8718323343845579	0.8710186725236773	0.8683948198761855	0.869013500324907	0.8681491985285577
0.05	0.878577529196152	0.8788939378695912	0.8784507767283256	0.875509541279176	0.8758740368548317	0.8753635253270093	0.8724034417110573	0.8728166215417523	0.8722379229766077	0.8692592304917961	0.8697216919303528	0.8690739696771219	0.8660769076213919	0.8665892480206325	0.8658716654285505	0.8628564730998458	0.8634192898125933	0.8626310102308954	0.859597926927157	0.8602118173062339	0.8593520040841554	0.8563012691033247	0.8569668305015533	0.85603464698833	0.8529664996283508	0.8536843293985542	0.8526789389434204	0.8495936185022341	0.8503643139972349	0.8492848799494264	0.8461826257249749	0.8470067842975951	0.8458524700063472	0.8427335212965732	0.8436117402996357	0.8423817091141836	0.8392463052170285	0.8401791820033554	0.838872597272935
0.06	0.8575165649257961	0.8579565691237472	0.8573387419226841	0.8539179691868786	0.8544248439880011	0.8537131211427975	0.8502746703953039	0.8508492464903215	0.85004246159546	0.8465866685510715	0.847229776630706	0.8463267632806699	0.8428539636541816	0.8435664344091558	0.8425660261984278	0.8390765557046342	0.8398592198256707	0.8387602503487335	0.8352544447024299	0.8361081328802518	0.8349094357315874	0.8313876306475687	0.832313173572898	0.8310135823469895	0.8274761135400495	0.8284743419036091	0.8270726901949395	0.8235198933798726	0.8245916378723854	0.823086759275437	0.8195189701670389	0.8206650614792272	0.8190557895884831	0.815473343901548	0.8166946127241347	0.8149797811340773	0.8113830145833993	0.8126802916071068	0.8108587339122191
0.07	0.8373452544589193	0.8379239959363047	0.8371093374176632	0.8332401844137025	0.8339068813966344	0.8329684133625963	0.8290841197095389	0.8298398648129932	0.8287760492571559	0.8248770603464286	0.8257229461853806	0.8245322451013424	0.820619006324371	0.8215561255137969	0.8202370008951545	0.8163099576433668	0.8173394027982421	0.8158903166385933	0.8119499143034163	0.813072778038717	0.8114921923316596	0.8075388763045179	0.8087562512352194	0.8070426279743512	0.8030768436466738	0.804389822387752	0.8025416235666698	0.7985638163298818	0.7999734914963128	0.7979891791086147	0.7939997943541441	0.7955072585609031	0.7933852946001865	0.7893847777194594	0.790991123581522	0.7887299700413846	0.7847187664258275	0.78642508655817	0.7840232054322089
0.08	0.8180030356498031	0.8187339620558765	0.817702554372842	0.8134143246988137	0.8142563352488021	0.813068177120654	0.8087686111273154	0.8097230857484727	0.8083762299647121	0.8040658949353074	0.8051342135548869	0.8036267129050161	0.7993061761227902	0.8004897186680459	0.7988196259415667	0.7944894546897641	0.7957896010879493	0.793954969074363	0.789615730636229	0.7910338608145974	0.789032742303406	0.7846850039621838	0.786222497847989	0.7840529456286942	0.7796972746676307	0.7813555121881265	0.7790155790502293	0.7746525427525675	0.776432903835007	0.7739206425680101	0.7695508082169951	0.7714546727886324	0.7687681361820369	0.7643920710609144	0.7664208190490026	0.7635580598923104	0.7591763312843234	0.7613313426161166	0.7582904136988293
0.09	0.7994357618277972	0.8003307957584618	0.799064754799937	0.7943850320230388	0.795416090698652	0.793957640388282	0.7892715602331286	0.790440333402076	0.7887870835615767	0.7840953464580649	0.7854035238687305	0.7835530843198184	0.7788563906978494	0.7803056620986177	0.7782556426630092	0.7735546929524817	0.775146748091737	0.7728947585911481	0.7681902532219618	0.7699267818480888	0.7674704321042356	0.7627630715062894	0.7646457633676725	0.7619826632022713	0.7572731478054653	0.7593036926504891	0.7564314518852557	0.7517204821194878	0.7539005696965368	0.7508167981531879	0.746105074448359	0.7484363945058173	0.7451387020060689	0.7404269247920777	0.7429111670783299	0.7393971634438985	0.7346860331506436	0.7373248874140744	0.7335921824666758
